chnm	casn	gene_name	assay_name	assay_format_type	assay_source_name	organism	logc	resp	idx
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.22184875	-0.230976449	2949
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.522878745	0.368079367	2950
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	0.120809866	2951
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.301029996	-0.247857455	2952
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	0.21650362	2953
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3	-0.21650362	2954
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.301029996	0.352315061	2955
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	-9.308436094	2956
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.22184875	-0.444071395	2957
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.522878745	-1.456290809	2958
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	-3.210473202	2959
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.301029996	-1.822949621	2960
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	0.706996715	2961
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3	1.487010198	2962
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.301029996	-0.706996715	2963
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.602059991	62.31597279	2964
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.301029996	57.04798898	2965
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.903089987	42.41202855	2966
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	21.16742742	2967
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.301029996	8.95061463	2968
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.15490196	4.761252338	2969
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	-0.895768082	2970
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.602059991	58.29419379	2971
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.301029996	57.32670825	2972
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.903089987	34.43859508	2973
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	10.56509271	2974
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.301029996	2.379351437	2975
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.15490196	2.449646563	2976
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	0.698505404	2977
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.301029996	0.366593798	2978
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	-0.366593798	2979
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3	-0.403194592	2980
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.301029996	0.510355664	2981
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	0.453265004	2982
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	1.255649232	2983
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.22184875	0.576369475	2984
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.522878745	1.428100643	2985
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.602059991	57.50234284	2986
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.301029996	52.40486321	2987
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.903089987	29.42568015	2988
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	8.225257794	2989
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.301029996	1.694182127	2990
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.15490196	1.764796734	2991
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	0.678677841	2992
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	0.237411232	2993
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.22184875	-0.230976449	2994
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.522878745	0.368079367	2995
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	0.120809866	2996
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.301029996	-0.247857455	2997
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	0.21650362	2998
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3	-0.21650362	2999
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.301029996	0.352315061	3000
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	-8.456380493	10156
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	1.081487927	10157
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.301029996	2.655238419	10158
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.698970004	-0.369384033	10159
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	1.151588645	10160
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.301029996	1.709021646	10161
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	0.096047594	10162
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3	3.297798225	10163
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1	64.04983064	10164
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.77815125	40.1199162	10165
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	19.2951466	10166
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0	7.882296015	10167
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.22184875	1.814506413	10168
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	1.394786526	10169
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	0.602283197	10170
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.301029996	0.682277101	10171
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.698970004	-1.117911228	10172
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	-0.666707933	10173
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.397940009	-1.222564275	10174
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	-0.096047594	10175
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.045757491	-1.492833018	10176
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.84509804	47.15645244	10177
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.477121255	65.6824516	10178
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.903089987	6.734006314	10179
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.477121255	18.72576275	10180
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.301029996	30.42906901	10181
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.84509804	27.54203746	10182
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	22.58550246	10183
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0	10.50512712	10184
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.22184875	1.663746559	10185
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	0.575884771	10186
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.045757491	4.286104416	10187
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	8.810969573	10188
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.22184875	0.355578349	10189
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	-0.907775978	10190
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	-0.842754485	10191
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.301029996	-1.137541115	10192
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.698970004	-1.168565824	10193
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	-1.258857254	10194
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.397940009	-0.575884771	10195
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.84509804	53.99271582	10196
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0	1.477709039	10197
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.477121255	60.23691053	10198
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1	50.25902475	10199
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.77815125	30.66916911	10200
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	-0.175056831	10201
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.045757491	-0.276033922	10202
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	14.14710765	10203
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.22184875	0.428403291	10204
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	0.041284723	10205
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	0.110417288	10206
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.301029996	-0.457255345	10207
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.698970004	0.086690811	10208
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	0.175056831	10209
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.397940009	0.297694168	10210
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.84509804	61.3031808	10211
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0	5.097953497	10212
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.477121255	50.24712003	10213
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1	50.44344866	10214
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.77815125	38.96541792	10215
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	10.22463548	10216
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.22184875	0.203567058	10217
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	0.343610876	10218
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	0.775676447	10219
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.301029996	0.194727756	10220
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.698970004	-0.64321684	10221
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	0.049744355	10222
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.397940009	-0.414451318	10223
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	-0.049744355	10224
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.045757491	0.493345047	10225
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.84509804	51.03175492	10226
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.477121255	67.95137849	10227
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1	54.03714559	10228
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.77815125	35.62271342	10229
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0	4.691164787	10230
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	22.00133777	10231
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.22184875	0.88888836	10232
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	0.00691308	10233
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	0.274644149	10234
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.301029996	0.209721746	10235
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.698970004	0.791936361	10236
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	-0.159434945	10237
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.397940009	-0.024153106	10238
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	0.024153106	10239
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.045757491	0.466369807	10240
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.84509804	29.69146341	10241
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.477121255	67.51856725	10242
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1	61.23251979	10243
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.77815125	36.50971938	10244
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0	6.13391016	10245
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.301029996	0.473820505	10246
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.698970004	0.773003362	10247
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	-0.201898297	10248
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.397940009	-0.029185531	10249
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	0.161133534	10250
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.045757491	0.029185531	10251
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.84509804	58.61774285	10252
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.477121255	15.0474132	10253
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.22184875	1.773337057	10254
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-0.522878745	0.293617062	10255
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1	-0.061424735	10256
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.477121255	74.4742336	10257
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1	62.77455069	10258
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0.77815125	33.32665521	10259
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	0	3.607441822	10260
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.301029996	1.749812542	10261
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-1.698970004	-0.894165405	10262
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2	3.367021803	10263
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.397940009	-0.163161597	10264
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-2.698970004	0.163161597	10265
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	-3.045757491	-1.571804379	10266
17-Methyltestosterone	58-18-4	estrogen receptor 1	TOX21_ERa_BLA_Agonist	cell-based	TOX21	human	1.84509804	58.13883735	10267
